URL,Title,year,Release date,Genres,Language,Country,Main image,Duration,Rating,Director,Stars,Short Description,Story line,Budget,Opening Weekend,Gross,Production Company,Runtime,SoundMix,Color,Aspect Ration,Official Sites,Also Known As,Filming Location,Writers,TagLines,Plot Keywords
http://www.imdb.com/title/tt0235353/,The Doorway,2000,,"Horror, Thriller",English,"Ireland, USA","http://ia.media-imdb.com/images/M/MV5BMTYyODI3ODg0N15BMl5BanBnXkFtZTcwNjY3ODQyMQ@@._V1._SY317_CR4,0,214,317_.jpg",90 min,4.1,Michael B. Druxman,"Roy Scheider, Lauren Woodland","An easy paying job turns into a fight to the death, when college students realize that the house they're cleaning is a portal to Hell.","Four college students looking for a cheap place to live have found what looks to be a dream deal: in exchange for renovating a broken-down old mansion, they will not only get paid for their work, but will also get to live there rent-free. They naturally accept the offer, and quickly move in and get to work. Not so long afterwards, however, strange things start happening to all of them, and it soon becomes clear that they are not alone inside the eerie house.,",,,,Concorde Pictures,"90 min, 91 min",,Color,1.85 : 1,Photos and reviews,,"County Galway, Ireland",Michael B. DruxmanMichael B. Druxman,...to hell,"Orgy , Female Nudity , Babe Scientist , Supernatural Power , Paranormal Phenomena , See more"
http://www.imdb.com/title/tt0368561/,Acne,2000,3 June 2005,"Comedy, Horror, Sci-Fi, Thriller",English,USA,"http://ia.media-imdb.com/images/M/MV5BMjAwOTgzNzkzOF5BMl5BanBnXkFtZTcwMzc5NjYyMQ@@._V1._SY317_CR8,0,214,317_.jpg",65 min,3.8,Rusty Nails,"Tracey Hayes, Rusty Nails",Franny and Zoe wake up one morning ready to go on a high school field trip. Their plans quickly change when Zoe drinks contaminated water,"Franny and Zoe wake up one morning ready to go on a high school field trip. Their plans quickly change when Zoe drinks contaminated water and his head becomes a huge pustule. When Franny comes to aid him, Zoe turns her into a monsterous ""zithead."" Soon the two of them set off on a bizarre journey, mutating other teenagers, encountering strange suburbanites, and developing a very unusual craving for chocolate. The army starts a statewide manhunt for the infected adolecents as they struggle to remain concious, try to figure out what's happened to them, and draw nearer to a terrifying fate.,",,,,New Eye Films,65 min,Stereo,Black and White,,,,,,,"Contaminated Water , Satire , Absurdism , Punk Rock , B Movie , See more"
http://www.imdb.com/title/tt0262560/,The Law of Enclosures,2000,,Drama,English,Canada,,111 min,6.9,John Greyson,"Sarah Polley, Diane Ladd","Story of the same couple, first in their teenage years and then in their twilight years, paradoxically set in the same time during the backdrop of the Gulf War in the Middle East.","Set in Sarnia, Ontario in 1991, teenage Beatrice is a cashier at a supermarket. One night while waiting in line at a drugstore, she notices a large lump on the back of the bald head of a boy her own age. Intrigued, she follows him and he eventually and reluctantly introduces himself as Henry, explaining the lump is a malignant tumor causing his rare form of cancer. They fall in love, their passion intensified by Henry's impending surgery and the strong possibility of his death. Meanwhile, Bea and Hank have been married for 40 years with two adult children and live for the sole purpose of hurting each other. Their love burned out long ago; they're bored, bitter, depressed, and argue constantly. With nothing left but routine and resentment, Hank decides to buy a retirement home without consulting Bea, and she gets back at him by incurring financially ruinous construction and decorating expenses...,","$CAD2,200,000(estimated)",,,"Alliance Atlantis Communications, Buffalo Gal Pictures, Odeon Films",111 min,Dolby Digital,Color,,,Uma Chance Para o Amor,"Winnipeg, Manitoba, Canada",John GreysonDale Peck,,"Love , Retirement Home , Cancer , Gulf War , Cashier , See more"
http://www.imdb.com/title/tt0293347/,Let Me In,2000,,,,Finland,,,6.9,Kasimir Lehto,,,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0346943/,Entourage,2000,,Drama,English,USA,,95 min,6.3,Noel Frankel,"Derek Michalak, Bruno Amato",,,,,,Thin Man Productions,95 min,,Color,,,,,,,"Gay Incest , Groupie , Entourage , Rock Star , Drug Dealing , See more"
http://www.imdb.com/title/tt0165928/,Revenge,2000,,Thriller,English,"Canada, USA","http://ia.media-imdb.com/images/M/MV5BMTM3ODc1MDY1Nl5BMl5BanBnXkFtZTcwNTQzMzIyMQ@@._V1._SY317_CR6,0,214,317_.jpg",94 min,4.1,Marc S. Grenier,"Alexandra Paul, Vlasta Vrana","A serial killer, whose victims are men with similar pasts, is tracked by a policewoman.","A serial killer, whose victims are men with similar pasts, is tracked by a policewoman.",,,,"Allegro Films, Libra Pictures",94 min,Stereo,Color,,,Eternal Revenge,,,,"Revenge , Spiral Staircase , Trading Places , Domestic Violence , Plastic Surgery , See more"
http://www.imdb.com/title/tt0218641/,Submerged,2000,,Action,English,USA,"http://ia.media-imdb.com/images/M/MV5BMjA1MDE4ODM5N15BMl5BanBnXkFtZTcwNzgxODIyMQ@@._V1._SY317_CR2,0,214,317_.jpg",95 min,2.4,Fred Olen Ray,"Coolio, Maxwell Caulfield",,,,,,Phoenician Entertainment,,,,,,Destination: Impact,"Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA",,,"Underwater , Terrorism , Exploitation , Airplane Accident , Helicopter , See more"
http://www.imdb.com/title/tt0258854/,One Week,2000,,"Drama, Romance",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTIyNDI2NzA1OV5BMl5BanBnXkFtZTcwOTk1MDIyMQ@@._V1._SY317_CR5,0,214,317_.jpg",97 min,5.7,Carl Seaton,"Kenny Young, Saadiqa Muhammad",A soon-to-be groom learns that he may have contracted HIV. Waiting a full seven days for the test results turns out to be the most hectic week of his life.,A soon-to-be groom learns that he may have contracted HIV. Waiting a full seven days for the test results turns out to be the most hectic week of his life.,,"$77,575(USA)(21 October 2001)(18 Screens)","$237,406(USA)(9 December 2001)",,97 min,,Color,,,,"Chicago, Illinois, USA",Carl SeatonKenny Young,before you have sex again see...,"Black Independent Film , AIDS , Parent , Chicago Illinois , Fear , See more"
http://www.imdb.com/title/tt0216279/,Wild About Harry,2000,26 October 2001,"Romance, Comedy, Drama",English,"UK, Ireland, Germany","http://ia.media-imdb.com/images/M/MV5BMjAwOTkzNjM1OV5BMl5BanBnXkFtZTYwMTcwMzg5._V1._SY216_CR74,0,145,216_.jpg",91 min,6.1,Declan Lowney,"Brendan Gleeson, Amanda Donohoe",A sleazy chef is forced to face the truth about the man he has become and realizes that he has the chance to begin again.,"Northern Irish TV chef Harry has a history of playing around, being drunk and fighting with his wife. On the eve of his divorce hearing, Harry is beaten up at a garage but goes to work the next day. Acting increasingly disorientated and unusual he finally slips into a coma. Coming out of the coma later, Harry thinks he is 18 and can't remember anything past that. His wife doesn't tell him what a total s*** he has been and tries to form him into a better person. But when Harry discovers his recent past he is shaken and tries to carry on as normal.,","$5,000,000(estimated)",,,"BBC Films, MBP (Germany), Northern Ireland Film and Television Commission","91 min, 87 min",Dolby,Color,1.85 : 1,,Heikkona Harriin,"County Down, Northern Ireland, UK",,Harry can't remember... what he's forgotten!,"Divorce , Homosexuality , Amnesia , Television , Cooking , See more"
http://www.imdb.com/title/tt0228720/,Ping!,2000,,Comedy,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTQyNjA3MjkxNF5BMl5BanBnXkFtZTcwMzI0NDkxMQ@@._V1._SY317_CR13,0,214,317_.jpg",93 min,3.6,Chris Baugh,"Judge Reinhold, Clint Howard","Ping is a chihuahua rescued from the pound by nearsighted Ethel, who thinks he's a cat. When a pair of bumbling thieves try to break into Ethel's house to steal the money they think she has stashed away, only Ping can foil their plans.","Ping is a chihuahua rescued from the pound by nearsighted Ethel, who thinks he's a cat. When a pair of bumbling thieves try to break into Ethel's house to steal the money they think she has stashed away, only Ping can foil their plans.",,,,Spearhead Enterprises,"93 min, 97 min",Mono,Color,,,Mi perro adoptivo,,,Every dog has it's day!,
http://www.imdb.com/title/tt0232657/,Sleepy Hollow High,2000,,"Horror, Mystery",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTg3MTAwMjg5OF5BMl5BanBnXkFtZTcwODcxMDcxMQ@@._V1._SY317_CR1,0,214,317_.jpg",90 min,4.4,Chris ArthKevin Summerfield,"Meagan Lopez, Ruben Brown","5 teenagers are forced to clean up the woods of Sleepy Hollow, but one by one they are decapitated by a man with a jack-o-lantern mask and a sword, but who could it be?","Five teenagers and their principal do community service in the woods of Sleepy Hollow and one by one, are stalked and killed by a jack-o-lantern masked killer with a sword. Is it a co-ed with an ax to grind, or the 'Headless Horseman' himself?,","$16,500(estimated)",,,Scorpio Pictures,"90 min, 81 min",Mono,Color,1.33 : 1,Scorpio Pictures,,"Sykesville, Maryland, USA",,,"Woods , Principal , Community Service , Headless Horseman , Snitch , See more"
http://www.imdb.com/title/tt0242024/,Team Spirit,2000,18 October 2000,"Comedy, Drama, Romance",Dutch,Belgium,,105 min,6.0,Jan Verheyen,"Tom Van Landuyt, Michael Pas","The story centers around a group of friends (and girlfriends) who have been playing football together for over 10 years, and who are now getting everything ready for their 500th match.","Team Spirit is a film about friendship, loyalty, growing up and making choices. The story centers around a group of friends (and girlfriends) who have been playing football together for over 10 years, and who are now getting everything ready for their 500th match. As it turns out, they have changed during the past ten years and they will be confronted with their choices, their priorities and the consequences that this will have on their lives. Team Spirit is, therefor, NOT a soccer film. It is a film about people on the brink of new stages in their lives.,",,,,"Favourite Films, Kinepolis Group",105 min,Dolby SR,Color,1.85 : 1,Favourite Films (Flemish),,"Antwerp, Flanders, Belgium",Mischa AlexanderBart De Pauwand 1 more credit,,"Couples , Soccer Team , Friendship"
http://www.imdb.com/title/tt0353373/,Double Frame,2000,,Crime,English,Canada,,93 min,5.9,Stefan Scaini,"Daniel Baldwin, James Remar",A shady cop gets in over his head when he frames his partner during a drug scam.,A shady cop gets in over his head when he frames his partner during a drug scam.,,,,Illusion Entertainment Corporation,,,,,,Double arnaque,"Edmonton, Alberta, Canada",Dave SchultzHarvey,,
http://www.imdb.com/title/tt0218824/,The Asylum,2000,,"Drama, Horror, Thriller",English,UK,"http://ia.media-imdb.com/images/M/MV5BMTA1NzUyNjk2ODFeQTJeQWpwZ15BbWU3MDA3NjY0MjE@._V1._SY317_CR5,0,214,317_.jpg",99 min,4.6,John Stewart,"Steffanie Pitt, Nick Waring",,,,,,Nunhead Films,99 min,,Color,,,To asylo tou tromou,,,,
http://www.imdb.com/title/tt0132885/,BlackMale,2000,,Thriller,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTI4MTMzNDg4NF5BMl5BanBnXkFtZTcwMjc5NjEyMQ@@._V1._SY317_CR3,0,214,317_.jpg",90 min,4.9,George BaluzyMike Baluzy,"Bokeem Woodbine, Roger Rees",Two desperate con men attempt to blackmail a psychotic doctor who may just be a serial killer.,Two desperate con men attempt to blackmail a psychotic doctor who may just be a serial killer.,,,,"Circle Films, Force of Nature Filmworks",90 min,Dolby Digital,Color,1.85 : 1,,Blackmail,"Bridgewater, Connecticut, USA",George BaluzyMike Baluzyand 1 more credit,"Money, love and guns. It's payback time.","Doctor , Blackmail , Stripper , Female Nudity , Sex , See more"
http://www.imdb.com/title/tt0211036/,The Third Lie,2000,,,English,Canada,,,4.5,Thomas Vinterberg,,,,,,,Alliance Atlantis Communications,,,,,,,,Agota KristofMogens Rukovand 1 more credit,,"Based On Novel , Independent Film"
http://www.imdb.com/title/tt0165400/,Nautilus,2000,,"Action, Sci-Fi",English,USA,,97 min,4.1,Rodney McDonald,"Richard Norton, Hannes Jaenicke","Over one hundred years ago, a cataclysmic chain of events plummeted the earth into the dark ages which destroyed most of civilization, and the remaining few survivors attempt to change the course of events that led to the destruction.","Over one hundred years ago, a cataclysmic chain of events plummeted the earth into the dark ages which destroyed most of civilization, and the remaining few survivors attempt to change the course of events that led to the destruction.",,,,,,,,,,Naftilos,,,,Independent Film
http://www.imdb.com/title/tt0187750/,Primary Suspect,2000,24 June 2000,"Action, Thriller, Mystery",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTg0NTg3MzcxN15BMl5BanBnXkFtZTcwNjA0ODgxMQ@@._V1._SY317_CR5,0,214,317_.jpg",91 min,4.8,Jeff Celentano,"William Baldwin, Brigitte Bako","On a personal mission to destroy his wife killer, a Denver cop (William Baldwin) joins a rogue operation that goes bad, finds himself under suspicion of murder yet still manages to restart his life.","While on an undercover infiltration mission, Denver police detective Christian Box has to use some drugs, and is believed by many to have become an addict; it goes wrong, and his wife, also in the operation, is killed; he gets the blame, but thanks to Lietenant Blake he isn't officially charged, 'just' reduced to desk work. Two years later he grabs a unique opportunity to mount a new, dodgy undercover operation which should constitute his revenge against the crime family...,",,,,"Award Entertainment, Boxer Productions Inc., Flashpoint (I)",91 min,Dolby SR,Color,,,L'informateur,"Salt Lake City, Utah, USA",D. AlveloMarc Bienstockand 3 more credits,There Is Nothing Colder Than The Truth,"Neo Noir , Independent Film"
http://www.imdb.com/title/tt0118911/,Fandango,2000,30 November 2000,,German,Germany,"http://ia.media-imdb.com/images/M/MV5BMTYzMTEyNDIwOV5BMl5BanBnXkFtZTYwMDcxODc5._V1._SY176_CR1,0,118,176_.jpg",94 min,5.4,Matthias Glasner,"Nicolette Krebitz, Moritz Bleibtreu",Members Only,,,,,"Bavaria Film, Buena Vista Pictures, Calypso Film",94 min,Dolby SR,Color,2.35 : 1,,Fandango - Members Only,"Berlin, Germany",Jens Bielefeldt von KunowskiMatthias Glasner,Members Only,
http://www.imdb.com/title/tt0212667/,An Intimate Friendship,2000,,"Romance, Drama",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTU1NDQxNDAxOV5BMl5BanBnXkFtZTcwOTM3NjcxMQ@@._V1._SY317_CR5,0,214,317_.jpg",85 min,3.1,Angela Evers Hughey,"Lisel M. Gorell, Stacy Marr",A family of friends is forever changed when two of the friends realize that their love for one another goes beyond the confines of their conventional relationship.,A family of friends is forever changed when two of the friends realize that their love for one another goes beyond the confines of their conventional relationship.,,,,Filling the Gap Productions,85 min,,Color,1.66 : 1,official site,,"Paradise Valley, Arizona, USA",,Sometimes friendships get complicated.,Independent Film
http://www.imdb.com/title/tt0260992/,Chu Lai Yip yi Leung San Pak,2000,2 March 2000,"Drama, Romance",Cantonese,Hong Kong,"http://ia.media-imdb.com/images/M/MV5BMTY4NDYwMDM5NF5BMl5BanBnXkFtZTcwNzAwODYyMQ@@._V1._SY317_CR10,0,214,317_.jpg",89 min,6.8,Wilson Yip,"Sandra Ng Kwan Yue, Francis Ng",,,,,,"Brilliant Idea Group (BIG), hongkongmovie.com",89 min,,Color,,,Juliet in Love,,Matt ChowWilson Yip,,"Baby , Tragedy , Tragic Romance , Triad , Driving Lesson , See more"
http://www.imdb.com/title/tt0185556/,Nowhere Land,2000,,"Action, Drama, Crime, Thriller","English, Italian",USA,"http://ia.media-imdb.com/images/M/MV5BMTUwNjk5NTcwNV5BMl5BanBnXkFtZTcwMDIzNDMyMQ@@._V1._SY317_CR2,0,214,317_.jpg",88 min,4.6,Rupert Hitzig,"Peter Dobson, Dina Meyer","Dean sees mafia boss Santelli whack an FBI infiltrator and is relocated to a remote cabin in the Sierras for protection. While Santelli's crew tries to locate him, Dean gets company from the beautiful Monica.","Dean and Willie are infiltrators in the crew of mafia boss Luke Santelli. But Willie is exposed and Dean sees how Willie is whacked by Santelli himself. Santelli gets convicted, but appeals. Dean is put into the witness protection program and is relocated to a remote cabin in the Sierras. Only accompanied by chickens, he gets bored quickly and wants out. FBI agent Hank calls in a personal favor from his friend Monica to keep Dean company in the cabin. While both seem to like each other more and more, Santelli's friends try to find out Dean's hiding spot.,",,,,"7.23 Productions, Flashpoint (I)",88 min,Dolby,Color,,,Gejagt - Im Visier der Mafia,,,Hiding Him In The Middle Of Nowhere Was The Worst Thing They Could Do!,"Cabin , FBI Agent , Witness Protection , Shot Through A Door , Shotgun , See more"
http://www.imdb.com/title/tt0164545/,Doomsday Man,2000,,Drama,English,USA,,89 min,4.3,William R. Greenblatt,"Esai Morales, James Marshall","After his wife is killed researching a deadly virus, a doctor, out of anger and guilt, infects himself with the virus and threatens the world.","Dr. Tom Banks seemed to have it all: A great job, a loving brother, and a loving wife. After his wife is killed on duty while researching a deadly virus, Tom blames the government, and steals the virus, infecting himself. It is now up to his colleagues, his brother Mike and his friend Kate to track down Tom and bring the virus back safely. Tom means no harm, but the infection confuses him and brings about more problems than bargained for...,",,,,,,,,,,72 heures pour mourir,"High Point, North Carolina, USA",,,
http://www.imdb.com/title/tt0269856/,Shiki-Jitsu,2000,7 December 2000,Drama,Japanese,Japan,,128 min,7.3,Hideaki Anno,"Shunji Iwai, Ayako Fujitani","A disillusioned filmmaker has an encounter with a young girl who has a ritual of repeating ""Tomorrow is my birthday"" everyday. He tries to communicate with her through his video camera","A disillusioned filmmaker has an encounter with a young girl who has a ritual of repeating ""Tomorrow is my birthday"" everyday. He tries to communicate with her through his video camera",,,,"Studio Kajino Company, Tokuma Shoten",128 min,Dolby Digital,Color,1.33 : 1,,Ritual,,Hideaki AnnoAyako Fujitani,,Based On Novel
